site,name,label,lat,lon,class,area_ha
5505,La Cloche Provincial Park 1,5505:La Cloche Provincial Park 1,46.10447451,-82.05990787,lacustrine,14.1506205
5506,La Cloche Provincial Park 2,5506:La Cloche Provincial Park 2,46.10322339,-82.05244396,barrier,4.020556023
5507,La Cloche Provincial Park 3,5507:La Cloche Provincial Park 3,46.1053298,-82.0503684,barrier,9.323267232
5508,La Cloche River,5508:La Cloche River,46.1106985,-82.07448696,lacustrine,4.95444258
5509,Lake George 1,5509:Lake George 1,46.40829041,-84.11081718,lacustrine,154.9722768
5510,Lake George 2,5510:Lake George 2,46.45001009,-84.09652897,lacustrine,114.5549023
5511,Lake George 3,5511:Lake George 3,46.48794295,-84.07888005,lacustrine,24.99140685
5512,Lake St. Clair Marshes,5512:Lake St. Clair Marshes,42.41757371,-82.41652889,lacustrine,1758.719241
5513,"Lake Wolsley, Manitoulin Island 1","5513:Lake Wolsley, Manitoulin Island 1",45.83725853,-82.55392755,lacustrine,2.107610765
5514,"Lake Wolsley, Manitoulin Island 2","5514:Lake Wolsley, Manitoulin Island 2",45.84592218,-82.54469902,lacustrine,0.814808092
5515,"Lake Wolsley, Manitoulin Island 3","5515:Lake Wolsley, Manitoulin Island 3",45.78020085,-82.54124172,lacustrine,2.041782363
5516,"Lake Wolsley, Manitoulin Island 4","5516:Lake Wolsley, Manitoulin Island 4",45.85691589,-82.51458556,lacustrine,223.7870093
5517,"Lake Wolsley, Manitoulin Island 5","5517:Lake Wolsley, Manitoulin Island 5",45.82676876,-82.50202216,barrier,8.18985876
5518,"Lake Wolsley, Manitoulin Island 6","5518:Lake Wolsley, Manitoulin Island 6",45.81380368,-82.50853216,lacustrine,11.37164042
5519,Landon Bay Marsh,5519:Landon Bay Marsh,44.35582486,-76.06125504,riverine,43.9345943
5520,"Leask Bay, Manitoulin Island 1","5520:Leask Bay, Manitoulin Island 1",45.68190005,-81.8501124,lacustrine,4.559171926
5521,"Leask Bay, Manitoulin Island 2","5521:Leask Bay, Manitoulin Island 2",45.68358764,-81.84805116,riverine,1.50365703
5522,"Leask Bay, Manitoulin Island 3","5522:Leask Bay, Manitoulin Island 3",45.67934713,-81.84903127,lacustrine,0.789823662
5523,"Leask Point, Manitoulin Island","5523:Leask Point, Manitoulin Island",45.67208826,-81.85608749,lacustrine,19.99677047
5524,"Leason Bay, Manitoulin Island","5524:Leason Bay, Manitoulin Island",45.61072954,-81.96316324,lacustrine,52.02655
5525,Legges Creek Marsh,5525:Legges Creek Marsh,44.34245317,-76.12154187,riverine,35.07814281
5526,Lewis Bay Wetland,5526:Lewis Bay Wetland,44.21321472,-76.26737752,riverine,12.11663309
5527,Lighthouse Point (Nature Reserve),5527:Lighthouse Point (Nature Reserve),41.82477594,-82.64055923,lacustrine,18.86901061
5528,Little Popular Point,5528:Little Popular Point,43.92263812,-76.90273566,barrier,7.943281998
5529,Little Beausoleil Island Wetland,5529:Little Beausoleil Island Wetland,44.87760441,-79.83565468,lacustrine,7.78922016
5530,Little Bluff Wetland,5530:Little Bluff Wetland,43.9328394,-76.98994177,barrier,6.896506384
5531,Little Cataraqui Creek Complex,5531:Little Cataraqui Creek Complex,44.23940773,-76.54101191,riverine,277.7790077
5532,"Little Huron Lake (Sand Bay), Manitoulin Island","5532:Little Huron Lake (Sand Bay), Manitoulin Island",45.80199569,-82.77425861,barrier,0.383052244
5533,Little La Cloche Island 1,5533:Little La Cloche Island 1,45.98405734,-81.75874888,lacustrine,51.17061656
5534,Little La Cloche Island 2,5534:Little La Cloche Island 2,45.98711235,-81.73509348,lacustrine,0.494665993
5535,Long Bay,5535:Long Bay,46.14760575,-82.24568363,lacustrine,34.5185083
5536,Long Point Bay Marsh 1,5536:Long Point Bay Marsh 1,44.12263184,-76.70816873,barrier,350.1239847
5537,Long Point Bay Marsh 2,5537:Long Point Bay Marsh 2,44.11228332,-76.718792,barrier,11.78705577
5538,Long Point Harbour Wetland,5538:Long Point Harbour Wetland,43.93640893,-76.8631191,riverine,1.898966322
5539,Long Point Wetland 1,5539:Long Point Wetland 1,42.58620677,-80.47361067,lacustrine,1183.316434
5540,Long Point Wetland 2,5540:Long Point Wetland 2,42.5855651,-80.38235437,lacustrine,936.6862924
5541,Long Point Wetland 3,5541:Long Point Wetland 3,42.5785812,-80.29576388,lacustrine,1218.548914
5542,Long Point Wetland 4,5542:Long Point Wetland 4,42.55898653,-80.2384427,barrier,248.4450347
5543,Long Point Wetland 5,5543:Long Point Wetland 5,42.5574656,-80.16520496,lacustrine,1100.280696
5544,Long Point Wetland 6,5544:Long Point Wetland 6,42.54691434,-80.11534902,barrier,467.7525012
5545,Long Point Wetland 7,5545:Long Point Wetland 7,42.63939167,-80.43044032,lacustrine,45.0300017
5546,"Long Point, Bruce Peninsula 1","5546:Long Point, Bruce Peninsula 1",45.22657185,-81.71789032,barrier,1.485441455
5547,"Long Point, Bruce Peninsula 2","5547:Long Point, Bruce Peninsula 2",45.23071019,-81.71353043,lacustrine,1.360460798
5548,Longuissa Bay Wetland 1,5548:Longuissa Bay Wetland 1,44.97021297,-79.89802169,lacustrine,4.309408794
5549,Longuissa Bay Wetland 2,5549:Longuissa Bay Wetland 2,44.97324582,-79.88575718,barrier,36.88241676
5550,Loreus Bay Wetland,5550:Loreus Bay Wetland,45.01405997,-79.95284225,lacustrine,16.26395598
5551,Lorne Beach Swamp 1,5551:Lorne Beach Swamp 1,44.22860942,-81.61040441,barrier,8.83338197
5552,Lorne Beach Swamp 2,5552:Lorne Beach Swamp 2,44.23535896,-81.6077757,barrier,7.268121805
5553,Lorne Beach Swamp 3,5553:Lorne Beach Swamp 3,44.24731805,-81.60241124,barrier,13.38813176
5554,Lower Napanee River 1,5554:Lower Napanee River 1,44.19900595,-77.02951209,riverine,16.14625335
5555,Lower Napanee River 2,5555:Lower Napanee River 2,44.19081129,-77.01894931,barrier,3.111587178
5556,Lower Napanee River 3,5556:Lower Napanee River 3,44.19398004,-77.01081935,riverine,64.09155891
5557,Lower Napanee River 4,5557:Lower Napanee River 4,44.20085962,-76.99331674,riverine,79.43197304
5558,Lower Napanee River 5,5558:Lower Napanee River 5,44.19696589,-76.9714635,riverine,36.41872946
5559,Lower Napanee River 6,5559:Lower Napanee River 6,44.20197499,-76.97521497,riverine,9.436837204
5560,Lower Napanee River 7,5560:Lower Napanee River 7,44.22348415,-76.97057119,riverine,59.48834205
5561,Lower Salmon River Wetland 1,5561:Lower Salmon River Wetland 1,44.17847106,-77.2669929,riverine,12.97808446
5562,Lower Salmon River Wetland 2,5562:Lower Salmon River Wetland 2,44.17587071,-77.26357919,lacustrine,3.995173681
5563,Lower Salmon River Wetland 3,5563:Lower Salmon River Wetland 3,44.18031425,-77.24687267,riverine,82.56373818
5564,Lower Sucker Creek 1,5564:Lower Sucker Creek 1,44.1697059,-77.13106103,lacustrine,9.175239405
5565,Lower Sucker Creek 2,5565:Lower Sucker Creek 2,44.18492885,-77.11467366,riverine,30.41097493
5566,Lower Sucker Creek 3,5566:Lower Sucker Creek 3,44.16900471,-77.12296302,lacustrine,2.346480363
5567,Lower Sucker Creek 4,5567:Lower Sucker Creek 4,44.17218643,-77.11013786,lacustrine,11.30864339
5568,Lucas Point Wetland,5568:Lucas Point Wetland,44.17922711,-76.50198293,lacustrine,4.320942901
5569,Lyal Island 1,5569:Lyal Island 1,44.94638595,-81.4133808,lacustrine,8.836680817
5570,Lyal Island 2,5570:Lyal Island 2,44.94193253,-81.40999407,lacustrine,1.320030212
5571,Lyal Island 3,5571:Lyal Island 3,44.94356903,-81.40894879,barrier,1.000639707
5572,Lyal Island 4,5572:Lyal Island 4,44.95471091,-81.40807821,barrier,2.053119422
5573,Lynde Creek Marsh,5573:Lynde Creek Marsh,43.85588679,-78.96217991,riverine,129.9116725
5574,Lypps Beach Wetland,5574:Lypps Beach Wetland,42.00455457,-82.96881539,barrier,15.61404484
5575,"Mac's Bay, Manitoulin Island 1","5575:Mac's Bay, Manitoulin Island 1",45.79588313,-82.70029667,riverine,6.93382662
5576,"Mac's Bay, Manitoulin Island 2","5576:Mac's Bay, Manitoulin Island 2",45.79088073,-82.69179313,lacustrine,3.495914874
5577,MacGregor Bay Wetland 1,5577:MacGregor Bay Wetland 1,44.20834304,-76.31727187,riverine,4.76335687
5578,MacGregor Bay Wetland 2,5578:MacGregor Bay Wetland 2,44.20567794,-76.31790518,riverine,40.19041521
5579,MacGregor Bay Wetland 3,5579:MacGregor Bay Wetland 3,44.20735844,-76.31329779,barrier,0.487362235
5580,MacGregor Island 1,5580:MacGregor Island 1,46.09165093,-81.59983439,lacustrine,5.973993872
5581,MacGregor Island 2,5581:MacGregor Island 2,46.08053416,-81.58605023,barrier,174.5014017
5582,MacGregor Point 1,5582:MacGregor Point 1,46.02794853,-81.65630441,lacustrine,13.52933369
5583,MacGregor Point 2,5583:MacGregor Point 2,46.03570181,-81.58421237,lacustrine,2.921338512
5584,MacGregor Point Wetland 1,5584:MacGregor Point Wetland 1,44.39767574,-81.50552465,lacustrine,9.355132418
5585,MacGregor Point Wetland 2,5585:MacGregor Point Wetland 2,44.37717403,-81.52620472,lacustrine,8.174438804
5586,MacGregor Point Wetland 3,5586:MacGregor Point Wetland 3,44.39789589,-81.48969253,barrier,325.4711231
5587,Madoma Marsh 1,5587:Madoma Marsh 1,44.2627157,-76.38511318,riverine,3.575414985
5588,Madoma Marsh 2,5588:Madoma Marsh 2,44.2626748,-76.37350961,riverine,60.20959578
5589,Madoma Marsh 3,5589:Madoma Marsh 3,44.2646926,-76.38141534,riverine,0.492892592
5590,Makatewis Island,5590:Makatewis Island,44.11409841,-77.4929334,lacustrine,1.187795031
5591,Mallory Bay 1,5591:Mallory Bay 1,44.0773561,-77.06065524,barrier,4.465020603
5592,Mallory Bay 2,5592:Mallory Bay 2,44.07568635,-77.06747265,barrier,1.00690004
5593,Mallory Bay 3,5593:Mallory Bay 3,44.0736978,-77.06144003,barrier,1.412729501
5594,Mann's Marsh,5594:Mann's Marsh,42.04858152,-83.10370216,barrier,59.37531072
5595,Marks Bay,5595:Marks Bay,46.49798819,-84.47042418,riverine,56.20226686
5596,Marlettes Bay,5596:Marlettes Bay,46.8273171,-84.52547527,lacustrine,2.114357045
5597,Marshy Creek Marsh,5597:Marshy Creek Marsh,42.63494939,-82.48957731,riverine,3.012508765
5598,Martindale Pond,5598:Martindale Pond,43.18392293,-79.2720837,riverine,39.25512001
5599,Marysville Creek Wetland,5599:Marysville Creek Wetland,44.18041789,-77.20278597,riverine,351.74452
5601,Maskinonge Bay 2,5601:Maskinonge Bay 2,46.34214149,-84.08639213,riverine,71.31515632
5602,Matchedash Bay Marsh 1,5602:Matchedash Bay Marsh 1,44.73467458,-79.65219011,riverine,623.6704171
5603,Matchedash Bay Marsh 2,5603:Matchedash Bay Marsh 2,44.75674459,-79.68291987,lacustrine,500.989151
5604,McCrae Lake 1,5604:McCrae Lake 1,44.93020432,-79.800458,lacustrine,11.30029467
5605,McCrae Lake 2,5605:McCrae Lake 2,44.94063455,-79.80004153,barrier,7.708939521
5606,McCrae Lake 3,5606:McCrae Lake 3,44.91522996,-79.80628841,barrier,6.72250779
5607,McDonald Bay 1,5607:McDonald Bay 1,44.92406641,-79.8304454,lacustrine,1.094680181
5608,McDonald Bay 2,5608:McDonald Bay 2,44.93411806,-79.82081251,lacustrine,3.524489094
5609,McDonald Bay 3,5609:McDonald Bay 3,44.94035328,-79.8231654,lacustrine,4.539516916
5610,McDonnell Bay Wetland 1,5610:McDonnell Bay Wetland 1,44.22794486,-76.39054355,riverine,4.989102316
5611,McDonnell Bay Wetland 2,5611:McDonnell Bay Wetland 2,44.2256362,-76.38720282,riverine,3.529113131
5612,McDonnell Bay Wetland 3,5612:McDonnell Bay Wetland 3,44.22414054,-76.38543149,riverine,1.550680557
5613,McDonnell Bay Wetland 4,5613:McDonnell Bay Wetland 4,44.2223357,-76.38234105,riverine,6.544470089
5614,McGeachy Pond,5614:McGeachy Pond,42.26380706,-81.94587328,barrier,16.9655651
5615,McGregor Bay 1,5615:McGregor Bay 1,46.06563557,-81.55186112,lacustrine,19.59045794
5616,McGregor Bay 2,5616:McGregor Bay 2,46.05222392,-81.54116592,lacustrine,5.632126817
5617,McGregor Bay 3,5617:McGregor Bay 3,46.05603991,-81.52773927,barrier,21.35346533
5618,"McGregor Bay, St . Joseph Island","5618:McGregor Bay, St . Joseph Island",46.30689573,-84.08183138,riverine,3.042595102
5619,McKellar Island Marsh 1,5619:McKellar Island Marsh 1,48.38752024,-89.21814748,barrier,1.040367893
5620,McKellar Island Marsh 2,5620:McKellar Island Marsh 2,48.38995728,-89.21687325,lacustrine,2.401105321
5621,McLachlan Creek Complex 1,5621:McLachlan Creek Complex 1,44.77575607,-75.42422377,riverine,24.26933772
5622,McLachlan Creek Complex 2,5622:McLachlan Creek Complex 2,44.77974584,-75.41834462,riverine,5.076982736
5623,McLachlan Creek Complex 3,5623:McLachlan Creek Complex 3,44.77970535,-75.40861298,riverine,2.430334929
5624,McLaughlin Bay Wetland 1,5624:McLaughlin Bay Wetland 1,43.87044081,-78.79497728,barrier,40.12158769
5625,McLaughlin Bay Wetland 2,5625:McLaughlin Bay Wetland 2,43.86966726,-78.78116042,barrier,1.550585834
5626,"McMenomy Bay, St. Joseph Island 1","5626:McMenomy Bay, St. Joseph Island 1",46.24027629,-83.8438164,barrier,6.069836949
5627,"McMenomy Bay, St. Joseph Island 2","5627:McMenomy Bay, St. Joseph Island 2",46.2356706,-83.83610114,lacustrine,1.779647939
5628,Melville Sound Wetland 1,5628:Melville Sound Wetland 1,44.94280244,-81.05092829,barrier,21.80730243
5629,Melville Sound Wetland 2,5629:Melville Sound Wetland 2,44.95153317,-81.04863553,barrier,1.630683285
5630,"Michaels Bay, Manitoulin Island","5630:Michaels Bay, Manitoulin Island",45.59582112,-82.08268624,barrier,255.6197982
5631,Middle Sampson Island,5631:Middle Sampson Island,46.05903138,-81.61586761,lacustrine,38.49792701
5632,Midland Swamp,5632:Midland Swamp,44.7536623,-79.91024841,riverine,33.81854122
5633,"Milford Haven Creek Mouth, St. Joseph Island","5633:Milford Haven Creek Mouth, St. Joseph Island",46.15539113,-83.82973154,riverine,3.439637449
5634,Mill Creek Wetland,5634:Mill Creek Wetland,42.30965769,-81.91113933,riverine,9.89043167
5635,Mill Point Wetland,5635:Mill Point Wetland,44.18896777,-76.46240775,riverine,8.190058287
5636,Miller's Creek,5636:Miller's Creek,42.94217387,-78.97088353,riverine,17.89218231
5637,"Misery Bay, Manitoulin Island","5637:Misery Bay, Manitoulin Island",45.79975601,-82.74649434,lacustrine,83.08442694
5638,"Misery Point, Manitoulin Island","5638:Misery Point, Manitoulin Island",45.78179948,-82.75146087,barrier,0.713987168
5639,Mission Marsh,5639:Mission Marsh,48.36701221,-89.21787555,lacustrine,72.78631457
5640,Mississagi River Delta,5640:Mississagi River Delta,46.17968388,-83.04540978,riverine,607.2663055
5641,Mississaugi Bay,5641:Mississaugi Bay,46.19536026,-83.10861039,lacustrine,6.841548883
5642,"Moffat Bay, St. Joseph Island","5642:Moffat Bay, St. Joseph Island",46.21864275,-83.81021809,riverine,3.833218799
5643,Molly's Gut Complex 1,5643:Molly's Gut Complex 1,44.55041584,-75.73954306,riverine,2.11046156
5644,Molly's Gut Complex 2,5644:Molly's Gut Complex 2,44.55079589,-75.73315155,riverine,6.520121047
5645,Moose Bay,5645:Moose Bay,48.67327988,-88.55248867,lacustrine,27.52209737
5646,Morpeth Creek Mouth Wetland,5646:Morpeth Creek Mouth Wetland,42.36507611,-81.83080635,riverine,2.040733159
5647,"Morrisville Bay, Manitoulin Island 1","5647:Morrisville Bay, Manitoulin Island 1",45.93493886,-82.83119407,lacustrine,2.143044539
5648,"Morrisville Bay, Manitoulin Island 2","5648:Morrisville Bay, Manitoulin Island 2",45.91930785,-82.83614075,lacustrine,2.54495671
5649,"Mosquito Bay, St. Joseph Island 1","5649:Mosquito Bay, St. Joseph Island 1",46.20326286,-83.80588146,barrier,0.95905699
5650,"Mosquito Bay, St. Joseph Island 2","5650:Mosquito Bay, St. Joseph Island 2",46.201992,-83.80339602,riverine,11.50699281
5651,"Mosquito Bay, St. Joseph Island 3","5651:Mosquito Bay, St. Joseph Island 3",46.19807574,-83.80419962,riverine,1.565953234
5652,"Mud Bay, Cockburn Island 1","5652:Mud Bay, Cockburn Island 1",45.85298698,-83.35191097,lacustrine,0.612029523
5653,"Mud Bay, Cockburn Island 2","5653:Mud Bay, Cockburn Island 2",45.85429185,-83.35117616,barrier,2.903892592
5654,Muddy Creek,5654:Muddy Creek,42.07141148,-82.47231433,riverine,5.598197102
5655,"Mundy's Bay, Cockburn Island 1","5655:Mundy's Bay, Cockburn Island 1",45.98568358,-83.38819845,barrier,0.726669732
5656,"Mundy's Bay, Cockburn Island 2","5656:Mundy's Bay, Cockburn Island 2",45.9857637,-83.38412721,lacustrine,0.150549672
5657,"Mundy's Bay, Cockburn Island 3","5657:Mundy's Bay, Cockburn Island 3",45.98496849,-83.3830667,barrier,3.160739768
5658,"Murphy's Harbour, Manitoulin Island","5658:Murphy's Harbour, Manitoulin Island",45.78337538,-82.67546274,lacustrine,11.58756383
5659,Murray Bay Wetland 1,5659:Murray Bay Wetland 1,45.10343328,-81.51509991,lacustrine,1.718019325
5660,Murray Bay Wetland 2,5660:Murray Bay Wetland 2,45.10679324,-81.50719485,barrier,15.71941972
5661,Musky Bay Wetland 1,5661:Musky Bay Wetland 1,44.81216915,-79.78322047,lacustrine,10.55318426
5662,Musky Bay Wetland 2,5662:Musky Bay Wetland 2,44.81007407,-79.7719443,lacustrine,13.55013676
5663,Musky Bay Wetland 3,5663:Musky Bay Wetland 3,44.80853999,-79.76274911,lacustrine,20.26379466
5664,Musquash River 1,5664:Musquash River 1,44.96770574,-79.86882355,lacustrine,13.90020839
5665,Musquash River 2,5665:Musquash River 2,44.96139905,-79.86665638,lacustrine,9.534479935
5666,Naiscoot River Wetland,5666:Naiscoot River Wetland,45.65401909,-80.53575426,riverine,121.5958091
5667,Nanticoke Creek Mouth,5667:Nanticoke Creek Mouth,42.80348131,-80.0735,riverine,9.933401533
5668,Navy Island Marsh 1,5668:Navy Island Marsh 1,43.05860599,-79.01608205,barrier,5.772661805
5669,Navy Island Marsh 2,5669:Navy Island Marsh 2,43.05822393,-79.01681852,riverine,4.815348639
5670,Neebing Marsh,5670:Neebing Marsh,48.40053673,-89.22307418,lacustrine,53.05415219
5671,Nickel Beach Woodlot and Marsh,5671:Nickel Beach Woodlot and Marsh,42.88188464,-79.23292291,barrier,53.39083906
5672,Niles Point (Watson Island),5672:Niles Point (Watson Island),46.33557547,-84.09935792,riverine,1.103835144
5673,Nipigon River Marshes,5673:Nipigon River Marshes,48.99522654,-88.25665271,riverine,48.09255583
5674,North Bay Wetland,5674:North Bay Wetland,43.96309685,-77.52128518,barrier,30.66022837
5675,North Bay Wetland 1,5675:North Bay Wetland 1,44.89477211,-79.81003052,lacustrine,30.3577716
5676,North Bay Wetland 2,5676:North Bay Wetland 2,44.89863376,-79.80142018,lacustrine,9.181602185
5677,"North Campbell Bay, Manitoulin Island","5677:North Campbell Bay, Manitoulin Island",45.86804595,-82.56217247,lacustrine,142.099314
5678,North Of Green Island,5678:North Of Green Island,46.30089818,-83.83425767,riverine,9.333955189
5679,North of Larry Island 1,5679:North of Larry Island 1,46.27323007,-83.69417361,riverine,3.197199812
5680,North of Larry Island 2,5680:North of Larry Island 2,46.27335168,-83.6807395,riverine,3.762800152
5681,North of Larry Island 3,5681:North of Larry Island 3,46.27282491,-83.69015291,riverine,1.440727075
5682,Northern Wood Preservers Marsh,5682:Northern Wood Preservers Marsh,48.42362029,-89.22682116,lacustrine,2.280663921
5683,Nut Island Wetland,5683:Nut Island Wetland,44.1037177,-76.72408334,barrier,5.571471645
5684,O'Donnell Point Provincial Nature Reserve 1,5684:O'Donnell Point Provincial Nature Reserve 1,45.08550406,-80.08439656,lacustrine,6.01834771
5685,O'Donnell Point Provincial Nature Reserve 10,5685:O'Donnell Point Provincial Nature Reserve 10,45.08848139,-80.00789991,lacustrine,2.189521065
5686,O'Donnell Point Provincial Nature Reserve 2,5686:O'Donnell Point Provincial Nature Reserve 2,45.08747975,-80.07234783,barrier,9.532698685
5687,O'Donnell Point Provincial Nature Reserve 3,5687:O'Donnell Point Provincial Nature Reserve 3,45.08906507,-80.06590981,lacustrine,2.517055528
5688,O'Donnell Point Provincial Nature Reserve 4,5688:O'Donnell Point Provincial Nature Reserve 4,45.07915827,-80.04776588,barrier,48.92096011
5689,O'Donnell Point Provincial Nature Reserve 5,5689:O'Donnell Point Provincial Nature Reserve 5,45.0995884,-80.06087064,lacustrine,12.21743401
5690,O'Donnell Point Provincial Nature Reserve 6,5690:O'Donnell Point Provincial Nature Reserve 6,45.09288434,-80.03111011,barrier,26.09188893
5691,O'Donnell Point Provincial Nature Reserve 7,5691:O'Donnell Point Provincial Nature Reserve 7,45.07078982,-80.05669025,lacustrine,3.580284484
5692,O'Donnell Point Provincial Nature Reserve 8,5692:O'Donnell Point Provincial Nature Reserve 8,45.07071111,-80.02961893,barrier,12.07384287
5693,O'Donnell Point Provincial Nature Reserve 9,5693:O'Donnell Point Provincial Nature Reserve 9,45.07098249,-80.00368863,barrier,123.8572516
5694,Oak Bay 1,5694:Oak Bay 1,46.15531748,-82.31702937,barrier,20.56363483
5695,Oak Bay 2,5695:Oak Bay 2,46.14672792,-82.30429932,lacustrine,27.90147306
5696,Oak Bay 3,5696:Oak Bay 3,46.15226838,-82.2995273,lacustrine,5.032181895
5697,Oak Bay 4,5697:Oak Bay 4,46.15013881,-82.28804816,riverine,8.652203252
5698,Oak Point Wetland 1,5698:Oak Point Wetland 1,44.23315182,-76.33471088,barrier,5.969540847
5699,Oak Point Wetland 2,5699:Oak Point Wetland 2,44.23159462,-76.33134107,barrier,1.489167352
5700,Oak Point Wetland 3,5700:Oak Point Wetland 3,44.23357198,-76.33089691,riverine,12.89705477
5701,Oakville Marsh (Sixteen Mile Creek),5701:Oakville Marsh (Sixteen Mile Creek),43.44729529,-79.67156026,riverine,3.506071961
5702,"Old Fort St. Joe Point, St. Joseph Island","5702:Old Fort St. Joe Point, St. Joseph Island",46.06803601,-83.93484056,riverine,26.38706952
5703,"Old Quarry Point, St. Joseph Island","5703:Old Quarry Point, St. Joseph Island",46.25190047,-83.8374895,riverine,1.725309454
5704,Old Woman's River,5704:Old Woman's River,44.96844838,-81.34435847,riverine,23.95865691
5705,Oliphant Wetland 1,5705:Oliphant Wetland 1,44.71362031,-81.27557952,lacustrine,3.752441168
5706,Oliphant Wetland 2,5706:Oliphant Wetland 2,44.71839343,-81.27881358,lacustrine,14.65605003
5707,Oliphant Wetland 3,5707:Oliphant Wetland 3,44.71466061,-81.27249922,barrier,10.22750119
5708,Oliphant Wetland 4,5708:Oliphant Wetland 4,44.72649867,-81.27863536,lacustrine,8.571062848
5709,Oliphant Wetland 5,5709:Oliphant Wetland 5,44.73852466,-81.28201079,lacustrine,86.3909319
5710,Oliphant Wetland 6,5710:Oliphant Wetland 6,44.75226084,-81.2782794,lacustrine,17.68818342
5711,Oliphant Wetland 7,5711:Oliphant Wetland 7,44.75685971,-81.27391227,barrier,9.329639426
5712,Oliphant Wetland 8,5712:Oliphant Wetland 8,44.76298047,-81.27830664,barrier,4.196792985
5713,Oshawa Second Marsh,5713:Oshawa Second Marsh,43.87535017,-78.81360003,barrier,112.6249572
5714,Owen Point Wetland,5714:Owen Point Wetland,43.99175598,-77.72106195,barrier,4.341678794
5715,Palideau and Long Island 1,5715:Palideau and Long Island 1,46.27654061,-83.72134525,riverine,2.719225516
5716,Palideau and Long Island 2,5716:Palideau and Long Island 2,46.27210683,-83.71715919,riverine,1.852263578
5718,Parrott Bay Wetland 2,5718:Parrott Bay Wetland 2,44.22059181,-76.69100312,lacustrine,29.69790667
5719,Parry Island First Nation 1,5719:Parry Island First Nation 1,45.26545421,-80.19334068,lacustrine,48.5230232
5720,Parry Island First Nation 2,5720:Parry Island First Nation 2,45.2688161,-80.17763598,barrier,106.8304719
5721,Partridge Bay Wetland,5721:Partridge Bay Wetland,45.37085599,-80.23937556,lacustrine,159.9380654
5722,Penetang Marsh 1,5722:Penetang Marsh 1,44.76628655,-79.95485429,barrier,8.37277331
5723,Penetang Marsh 2,5723:Penetang Marsh 2,44.76342051,-79.95032169,barrier,13.35466455
5724,Peter Rock #2 Wetland,5724:Peter Rock #2 Wetland,43.95365236,-78.24740199,barrier,2.514674259
5725,Petticoat Wetland,5725:Petticoat Wetland,43.90346873,-76.98512142,barrier,14.41855032
5726,Pig Point Wetland,5726:Pig Point Wetland,44.11144107,-76.78121899,barrier,1.558731446
5727,Pike Bay 1,5727:Pike Bay 1,44.87549332,-81.3289263,lacustrine,23.19145474
5728,Pike Bay 2,5728:Pike Bay 2,44.88162903,-81.31905026,riverine,18.68482824
5729,Pine Bay 1,5729:Pine Bay 1,48.03318877,-89.5226776,riverine,8.871308373
5730,Pine Bay 2,5730:Pine Bay 2,48.02822477,-89.52008336,barrier,20.79393384
5731,Pine Bay 3,5731:Pine Bay 3,48.03493217,-89.51181916,lacustrine,3.534081205
5732,Pine Island 1,5732:Pine Island 1,46.32874415,-84.08184813,riverine,15.76719984
5733,Pine Island 2,5733:Pine Island 2,46.32888952,-84.0744307,riverine,2.706018144
5734,Pine Island 3,5734:Pine Island 3,46.3262183,-84.07320962,riverine,1.140323451
5735,Pine Point Wetland 1,5735:Pine Point Wetland 1,44.09798016,-77.50048613,lacustrine,17.41147617
5736,Pine Point Wetland 2,5736:Pine Point Wetland 2,44.10539151,-77.49333405,lacustrine,11.73257489
5737,Pinery Provincial Park,5737:Pinery Provincial Park,43.2340975,-81.87569625,riverine,44.26254329
5738,"Pitman Point, Cockburn Island","5738:Pitman Point, Cockburn Island",45.98329784,-83.3444283,barrier,18.81020745
5739,Pitts Ferry Wetland,5739:Pitts Ferry Wetland,44.27935369,-76.3262824,riverine,4.451841919
5740,Pleasant Bay 1,5740:Pleasant Bay 1,43.95101814,-77.49907672,barrier,290.3883794
5741,Pleasant Bay 2,5741:Pleasant Bay 2,43.96298829,-77.48018348,riverine,33.96175111
5742,Pleasant Island Wetland,5742:Pleasant Island Wetland,45.34768984,-80.26251312,lacustrine,2.756554703
5743,"Plummer Cove, Strawberry Island","5743:Plummer Cove, Strawberry Island",45.95807456,-81.85222336,lacustrine,16.44208908
5744,Point Abino,5744:Point Abino,42.8614025,-79.10131898,barrier,192.2269728
5745,Point Anne Wetland,5745:Point Anne Wetland,44.15649508,-77.29255926,lacustrine,1.031627701
5746,Point Au Baril 1,5746:Point Au Baril 1,45.60432449,-80.48689406,lacustrine,7.718703871
5747,Point Au Baril 10,5747:Point Au Baril 10,45.55441385,-80.50871253,lacustrine,1.028526582
5748,Point Au Baril 2,5748:Point Au Baril 2,45.59740866,-80.47472337,lacustrine,22.31750919
5749,Point Au Baril 3,5749:Point Au Baril 3,45.58855159,-80.47315411,lacustrine,57.58348643
5750,Point Au Baril 4,5750:Point Au Baril 4,45.57517707,-80.4976461,lacustrine,4.457315837
5751,Point Au Baril 5,5751:Point Au Baril 5,45.56761327,-80.48538941,barrier,8.553842597
5752,Point Au Baril 6,5752:Point Au Baril 6,45.57752161,-80.46210952,barrier,18.32805881
5753,Point Au Baril 7,5753:Point Au Baril 7,45.57876535,-80.44680083,lacustrine,11.36955533
5754,Point Au Baril 8,5754:Point Au Baril 8,45.59331202,-80.4403822,lacustrine,86.71023838
5755,Point Au Baril 9,5755:Point Au Baril 9,45.56868003,-80.42476962,lacustrine,24.16668343
